************************************************************************************
Number of agents: 2
Size of each action: 2
ep decay: 0.999177986219662
trial: 0
{'buffer_size': [10000], 'batch_size': 256, 'device': device(type='cuda', index=0), 'gamma': [0.9], 'tau': [0.002], 'LR_actor': [0.0005], 'LR_critic': [0.001], 'weight_decay': 0.0, 'max_episodes': 100, 'epsilon_decay': [0.999], 'fc1_units': 256, 'fc2_units': 128, 'sigma': [0.1], 'num_repeats': [3], 'seed': 1000, 'trial': 0}
************************************************************************************
Number of agents: 2
Size of each action: 2
ep decay: 0.999177986219662
trial: 0
[10000]
{'buffer_size': [10000], 'batch_size': 256, 'device': device(type='cuda', index=0), 'gamma': [0.99], 'tau': [0.002], 'LR_actor': [0.0002], 'LR_critic': [0.001], 'weight_decay': 0.0, 'max_episodes': 100, 'epsilon_decay': [0.999], 'fc1_units': 256, 'fc2_units': 128, 'sigma': [0.3], 'num_repeats': [5], 'seed': 1000, 'trial': 0}
************************************************************************************
Number of agents: 2
Size of each action: 2
ep decay: 0.999177986219662
trial: 0
[10000]
{'buffer_size': [10000], 'batch_size': 256, 'device': device(type='cuda', index=0), 'gamma': [0.95], 'tau': [0.002], 'LR_actor': [0.001], 'LR_critic': [0.0001], 'weight_decay': 0.0, 'max_episodes': 100, 'epsilon_decay': [0.99995], 'fc1_units': 256, 'fc2_units': 128, 'sigma': [0.1], 'num_repeats': [1], 'seed': 1000, 'trial': 0}
************************************************************************************
Number of agents: 2
Size of each action: 2
ep decay: 0.999177986219662
trial: 0
10000
{'buffer_size': 10000, 'batch_size': 256, 'device': device(type='cuda', index=0), 'gamma': [0.9], 'tau': [0.001], 'LR_actor': [0.0001], 'LR_critic': [0.0005], 'weight_decay': 0.0, 'max_episodes': 100, 'epsilon_decay': [0.9999], 'fc1_units': 256, 'fc2_units': 128, 'sigma': [0.2], 'num_repeats': [3], 'seed': 1000, 'trial': 0}
************************************************************************************
Number of agents: 2
Size of each action: 2
ep decay: 0.999177986219662
trial: 0
10000
{'buffer_size': 10000, 'batch_size': 256, 'device': device(type='cuda', index=0), 'gamma': 0.9, 'tau': 0.005, 'LR_actor': 0.0005, 'LR_critic': 0.0002, 'weight_decay': 0.0, 'max_episodes': 100, 'epsilon_decay': 0.99995, 'fc1_units': 256, 'fc2_units': 128, 'sigma': 0.2, 'num_repeats': 3, 'seed': 1000, 'trial': 0}
time :2019-01-22 03:48:05.040366
main file: train_tennis.py
platform = Linux
episode:4, steps:14, total steps:57, current:[+0.000, -0.010], score:0.000 slope:0.00e+00 epsilon:1.00
episode:1490, steps:770, total steps:205204, current:[+2.000, +1.990], score:0.632 slope:-2.65e-04 epsilon:0.30
Met project requirement in 1490 episodes
episode:1491, steps:433, total steps:205637, current:[+1.100, +1.190], score:0.635 slope:2.29e-04 epsilon:0.30
Met project requirement in 1491 episodes
episode:1492, steps:14, total steps:205651, current:[-0.010, +0.000], score:0.634 slope:-4.72e-04 epsilon:0.30
Met project requirement in 1492 episodes
episode:1493, steps:75, total steps:205726, current:[+0.200, +0.190], score:0.617 slope:3.75e-05 epsilon:0.30
Met project requirement in 1493 episodes
episode:1494, steps:141, total steps:205867, current:[+0.400, +0.290], score:0.619 slope:-3.44e-04 epsilon:0.30
Met project requirement in 1494 episodes
episode:1495, steps:31, total steps:205898, current:[+0.000, +0.090], score:0.617 slope:-8.51e-04 epsilon:0.30
Met project requirement in 1495 episodes
episode:1496, steps:323, total steps:206221, current:[+0.800, +0.790], score:0.621 slope:-8.73e-04 epsilon:0.30
Met project requirement in 1496 episodes
episode:1497, steps:329, total steps:206550, current:[+0.900, +0.790], score:0.610 slope:1.29e-04 epsilon:0.30
Met project requirement in 1497 episodes
episode:1498, steps:242, total steps:206792, current:[+0.600, +0.590], score:0.590 slope:1.33e-03 epsilon:0.30
Met project requirement in 1498 episodes
episode:1499, steps:257, total steps:207049, current:[+0.590, +0.600], score:0.586 slope:1.58e-03 epsilon:0.30
Met project requirement in 1499 episodes
episode:1500, steps:31, total steps:207080, current:[-0.010, +0.100], score:0.574 slope:1.73e-03 epsilon:0.30
Met project requirement in 1500 episodes
episode:1501, steps:565, total steps:207645, current:[+1.400, +1.490], score:0.587 slope:2.05e-03 epsilon:0.30
Met project requirement in 1501 episodes
episode:1502, steps:431, total steps:208076, current:[+1.100, +1.090], score:0.594 slope:2.23e-03 epsilon:0.30
Met project requirement in 1502 episodes
episode:1503, steps:32, total steps:208108, current:[-0.010, +0.100], score:0.594 slope:1.63e-03 epsilon:0.30
Met project requirement in 1503 episodes
episode:1504, steps:89, total steps:208197, current:[+0.200, +0.190], score:0.578 slope:2.13e-03 epsilon:0.30
Met project requirement in 1504 episodes
episode:1505, steps:52, total steps:208249, current:[+0.090, +0.100], score:0.578 slope:1.56e-03 epsilon:0.30
Met project requirement in 1505 episodes
episode:1506, steps:121, total steps:208370, current:[+0.300, +0.290], score:0.580 slope:1.10e-03 epsilon:0.30
Met project requirement in 1506 episodes
episode:1507, steps:622, total steps:208992, current:[+1.600, +1.590], score:0.591 slope:1.66e-03 epsilon:0.30
Met project requirement in 1507 episodes
episode:1508, steps:162, total steps:209154, current:[+0.290, +0.400], score:0.594 slope:1.24e-03 epsilon:0.30
Met project requirement in 1508 episodes
episode:1509, steps:89, total steps:209243, current:[+0.200, +0.090], score:0.590 slope:1.01e-03 epsilon:0.30
Met project requirement in 1509 episodes
episode:1510, steps:102, total steps:209345, current:[+0.300, +0.190], score:0.579 slope:1.33e-03 epsilon:0.30
Met project requirement in 1510 episodes
episode:1511, steps:848, total steps:210193, current:[+2.190, +2.200], score:0.598 slope:2.13e-03 epsilon:0.30
Met project requirement in 1511 episodes
episode:1512, steps:449, total steps:210642, current:[+1.090, +1.200], score:0.609 slope:2.18e-03 epsilon:0.30
Met project requirement in 1512 episodes
episode:1513, steps:787, total steps:211429, current:[+2.100, +1.990], score:0.617 slope:3.49e-03 epsilon:0.30
Met project requirement in 1513 episodes
episode:1514, steps:298, total steps:211727, current:[+0.800, +0.690], score:0.624 slope:3.28e-03 epsilon:0.30
Met project requirement in 1514 episodes
episode:1515, steps:128, total steps:211855, current:[+0.290, +0.300], score:0.625 slope:2.83e-03 epsilon:0.30
Met project requirement in 1515 episodes
episode:1516, steps:67, total steps:211922, current:[+0.090, +0.200], score:0.626 slope:2.26e-03 epsilon:0.30
Met project requirement in 1516 episodes
episode:1517, steps:90, total steps:212012, current:[+0.200, +0.190], score:0.622 slope:2.00e-03 epsilon:0.30
Met project requirement in 1517 episodes
episode:1518, steps:754, total steps:212766, current:[+2.000, +1.890], score:0.639 slope:2.62e-03 epsilon:0.29
Met project requirement in 1518 episodes
episode:1519, steps:432, total steps:213198, current:[+1.100, +1.090], score:0.648 slope:2.63e-03 epsilon:0.29
Met project requirement in 1519 episodes
episode:1520, steps:526, total steps:213724, current:[+1.290, +1.400], score:0.661 slope:2.74e-03 epsilon:0.29
Met project requirement in 1520 episodes
episode:1521, steps:537, total steps:214261, current:[+1.300, +1.390], score:0.665 slope:3.37e-03 epsilon:0.29
Met project requirement in 1521 episodes
episode:1522, steps:280, total steps:214541, current:[+0.700, +0.690], score:0.659 slope:3.78e-03 epsilon:0.29
Met project requirement in 1522 episodes
episode:1523, steps:279, total steps:214820, current:[+0.700, +0.690], score:0.660 slope:3.77e-03 epsilon:0.29
Met project requirement in 1523 episodes
episode:1524, steps:563, total steps:215383, current:[+1.500, +1.390], score:0.673 slope:3.99e-03 epsilon:0.29
Met project requirement in 1524 episodes
episode:1525, steps:91, total steps:215474, current:[+0.200, +0.190], score:0.668 slope:3.73e-03 epsilon:0.29
Met project requirement in 1525 episodes
episode:1526, steps:565, total steps:216039, current:[+1.390, +1.500], score:0.680 slope:4.00e-03 epsilon:0.29
Met project requirement in 1526 episodes
episode:1527, steps:332, total steps:216371, current:[+0.900, +0.790], score:0.689 slope:3.72e-03 epsilon:0.29
Met project requirement in 1527 episodes
episode:1528, steps:148, total steps:216519, current:[+0.290, +0.400], score:0.688 slope:3.43e-03 epsilon:0.29
Met project requirement in 1528 episodes
episode:1529, steps:260, total steps:216779, current:[+0.700, +0.590], score:0.669 slope:4.60e-03 epsilon:0.29
Met project requirement in 1529 episodes
episode:1530, steps:52, total steps:216831, current:[+0.100, +0.090], score:0.667 slope:4.03e-03 epsilon:0.29
Met project requirement in 1530 episodes
episode:1531, steps:194, total steps:217025, current:[+0.500, +0.390], score:0.669 slope:3.71e-03 epsilon:0.29
Met project requirement in 1531 episodes
episode:1532, steps:394, total steps:217419, current:[+0.990, +1.000], score:0.672 slope:3.93e-03 epsilon:0.29
Met project requirement in 1532 episodes
episode:1533, steps:202, total steps:217621, current:[+0.490, +0.500], score:0.667 slope:4.03e-03 epsilon:0.29
Met project requirement in 1533 episodes
episode:1534, steps:432, total steps:218053, current:[+1.090, +1.100], score:0.677 slope:3.94e-03 epsilon:0.29
Met project requirement in 1534 episodes
episode:1535, steps:338, total steps:218391, current:[+0.900, +0.790], score:0.681 slope:3.96e-03 epsilon:0.29
Met project requirement in 1535 episodes
episode:1536, steps:811, total steps:219202, current:[+2.090, +2.100], score:0.699 slope:4.57e-03 epsilon:0.29
Met project requirement in 1536 episodes
episode:1537, steps:109, total steps:219311, current:[+0.190, +0.300], score:0.697 slope:4.21e-03 epsilon:0.29
Met project requirement in 1537 episodes
episode:1538, steps:52, total steps:219363, current:[+0.100, +0.090], score:0.697 slope:3.50e-03 epsilon:0.29
Met project requirement in 1538 episodes
episode:1539, steps:204, total steps:219567, current:[+0.490, +0.500], score:0.700 slope:3.07e-03 epsilon:0.29
Met project requirement in 1539 episodes
episode:1540, steps:882, total steps:220449, current:[+2.300, +2.290], score:0.712 slope:4.27e-03 epsilon:0.29
Met project requirement in 1540 episodes
episode:1541, steps:182, total steps:220631, current:[+0.390, +0.400], score:0.714 slope:3.77e-03 epsilon:0.29
Met project requirement in 1541 episodes
episode:1542, steps:74, total steps:220705, current:[+0.090, +0.200], score:0.714 slope:3.15e-03 epsilon:0.29
Met project requirement in 1542 episodes
episode:1543, steps:205, total steps:220910, current:[+0.490, +0.500], score:0.712 slope:3.02e-03 epsilon:0.29
Met project requirement in 1543 episodes
episode:1544, steps:84, total steps:220994, current:[+0.200, +0.190], score:0.704 slope:2.89e-03 epsilon:0.29
Met project requirement in 1544 episodes
episode:1545, steps:221, total steps:221215, current:[+0.600, +0.490], score:0.709 slope:2.46e-03 epsilon:0.29
Met project requirement in 1545 episodes
episode:1546, steps:52, total steps:221267, current:[+0.100, +0.090], score:0.706 slope:1.91e-03 epsilon:0.29
Met project requirement in 1546 episodes
episode:1547, steps:15, total steps:221282, current:[-0.010, +0.000], score:0.700 slope:1.43e-03 epsilon:0.29
Met project requirement in 1547 episodes
episode:1548, steps:31, total steps:221313, current:[-0.010, +0.100], score:0.700 slope:7.07e-04 epsilon:0.29
Met project requirement in 1548 episodes
episode:1549, steps:128, total steps:221441, current:[+0.300, +0.290], score:0.693 slope:6.52e-04 epsilon:0.29
Met project requirement in 1549 episodes
episode:1550, steps:147, total steps:221588, current:[+0.290, +0.400], score:0.696 slope:1.18e-04 epsilon:0.29
Met project requirement in 1550 episodes
episode:1551, steps:208, total steps:221796, current:[+0.400, +0.490], score:0.694 slope:-1.74e-06 epsilon:0.29
Met project requirement in 1551 episodes
episode:1552, steps:185, total steps:221981, current:[+0.390, +0.500], score:0.697 slope:-4.16e-04 epsilon:0.29
Met project requirement in 1552 episodes
episode:1553, steps:335, total steps:222316, current:[+0.900, +0.790], score:0.698 slope:-2.39e-04 epsilon:0.29
Met project requirement in 1553 episodes
episode:1554, steps:489, total steps:222805, current:[+1.190, +1.300], score:0.704 slope:1.20e-04 epsilon:0.29
Met project requirement in 1554 episodes
episode:1555, steps:394, total steps:223199, current:[+0.990, +1.000], score:0.697 slope:8.99e-04 epsilon:0.29
Met project requirement in 1555 episodes
episode:1556, steps:30, total steps:223229, current:[+0.100, -0.010], score:0.688 slope:7.28e-04 epsilon:0.29
Met project requirement in 1556 episodes
episode:1557, steps:203, total steps:223432, current:[+0.500, +0.590], score:0.668 slope:1.83e-03 epsilon:0.29
Met project requirement in 1557 episodes
episode:1558, steps:152, total steps:223584, current:[+0.400, +0.290], score:0.672 slope:1.26e-03 epsilon:0.29
Met project requirement in 1558 episodes
episode:1559, steps:63, total steps:223647, current:[+0.200, +0.090], score:0.672 slope:6.98e-04 epsilon:0.29
Met project requirement in 1559 episodes
episode:1560, steps:755, total steps:224402, current:[+2.000, +1.890], score:0.687 slope:1.38e-03 epsilon:0.28
Met project requirement in 1560 episodes
episode:1561, steps:204, total steps:224606, current:[+0.490, +0.500], score:0.691 slope:9.10e-04 epsilon:0.28
Met project requirement in 1561 episodes
episode:1562, steps:470, total steps:225076, current:[+1.190, +1.200], score:0.702 slope:8.54e-04 epsilon:0.28
Met project requirement in 1562 episodes
episode:1563, steps:357, total steps:225433, current:[+0.890, +0.900], score:0.711 slope:5.47e-04 epsilon:0.28
Met project requirement in 1563 episodes
episode:1564, steps:277, total steps:225710, current:[+0.700, +0.690], score:0.715 slope:2.91e-04 epsilon:0.28
Met project requirement in 1564 episodes
episode:1565, steps:237, total steps:225947, current:[+0.600, +0.590], score:0.720 slope:-1.50e-04 epsilon:0.28
Met project requirement in 1565 episodes
episode:1566, steps:236, total steps:226183, current:[+0.490, +0.600], score:0.700 slope:9.18e-04 epsilon:0.28
Met project requirement in 1566 episodes
episode:1567, steps:639, total steps:226822, current:[+1.700, +1.590], score:0.712 slope:1.39e-03 epsilon:0.28
Met project requirement in 1567 episodes
episode:1568, steps:242, total steps:227064, current:[+0.590, +0.600], score:0.717 slope:9.47e-04 epsilon:0.28
Met project requirement in 1568 episodes
episode:1569, steps:125, total steps:227189, current:[+0.300, +0.290], score:0.711 slope:8.11e-04 epsilon:0.28
Met project requirement in 1569 episodes
episode:1570, steps:66, total steps:227255, current:[+0.200, +0.090], score:0.712 slope:1.30e-04 epsilon:0.28
Met project requirement in 1570 episodes
episode:1571, steps:243, total steps:227498, current:[+0.590, +0.600], score:0.717 slope:-3.13e-04 epsilon:0.28
Met project requirement in 1571 episodes
episode:1572, steps:295, total steps:227793, current:[+0.800, +0.690], score:0.724 slope:-6.38e-04 epsilon:0.28
Met project requirement in 1572 episodes
episode:1573, steps:710, total steps:228503, current:[+1.900, +1.790], score:0.737 slope:-1.52e-05 epsilon:0.28
Met project requirement in 1573 episodes
episode:1574, steps:369, total steps:228872, current:[+1.000, +0.890], score:0.747 slope:-3.06e-04 epsilon:0.28
Met project requirement in 1574 episodes
episode:1575, steps:77, total steps:228949, current:[+0.090, +0.200], score:0.738 slope:-4.17e-04 epsilon:0.28
Met project requirement in 1575 episodes
episode:1576, steps:507, total steps:229456, current:[+1.290, +1.300], score:0.740 slope:1.36e-04 epsilon:0.28
Met project requirement in 1576 episodes
episode:1577, steps:223, total steps:229679, current:[+0.490, +0.600], score:0.737 slope:1.49e-04 epsilon:0.28
Met project requirement in 1577 episodes
episode:1578, steps:69, total steps:229748, current:[+0.200, +0.090], score:0.713 slope:9.59e-04 epsilon:0.28
Met project requirement in 1578 episodes
episode:1579, steps:381, total steps:230129, current:[+1.000, +0.890], score:0.723 slope:6.97e-04 epsilon:0.28
Met project requirement in 1579 episodes
episode:1580, steps:52, total steps:230181, current:[+0.100, +0.090], score:0.718 slope:2.52e-04 epsilon:0.28
Met project requirement in 1580 episodes
episode:1581, steps:183, total steps:230364, current:[+0.500, +0.390], score:0.719 slope:-7.09e-05 epsilon:0.28
Met project requirement in 1581 episodes
episode:1582, steps:235, total steps:230599, current:[+0.600, +0.590], score:0.717 slope:-9.28e-05 epsilon:0.28
Met project requirement in 1582 episodes
episode:1583, steps:204, total steps:230803, current:[+0.500, +0.490], score:0.713 slope:-1.11e-04 epsilon:0.28
Met project requirement in 1583 episodes
episode:1584, steps:14, total steps:230817, current:[+0.000, -0.010], score:0.711 slope:-8.46e-04 epsilon:0.28
Met project requirement in 1584 episodes
episode:1585, steps:185, total steps:231002, current:[+0.390, +0.500], score:0.715 slope:-1.35e-03 epsilon:0.28
Met project requirement in 1585 episodes
episode:1586, steps:13, total steps:231015, current:[+0.000, -0.010], score:0.711 slope:-1.96e-03 epsilon:0.28
Met project requirement in 1586 episodes
episode:1587, steps:219, total steps:231234, current:[+0.600, +0.490], score:0.711 slope:-2.10e-03 epsilon:0.28
Met project requirement in 1587 episodes
episode:1588, steps:71, total steps:231305, current:[+0.090, +0.200], score:0.706 slope:-2.41e-03 epsilon:0.28
Met project requirement in 1588 episodes
episode:1589, steps:165, total steps:231470, current:[+0.400, +0.390], score:0.701 slope:-2.47e-03 epsilon:0.28
Met project requirement in 1589 episodes
episode:1590, steps:82, total steps:231552, current:[+0.200, +0.190], score:0.683 slope:-1.98e-03 epsilon:0.28
Met project requirement in 1590 episodes
episode:1591, steps:52, total steps:231604, current:[+0.100, +0.090], score:0.673 slope:-2.02e-03 epsilon:0.28
Met project requirement in 1591 episodes
episode:1592, steps:62, total steps:231666, current:[+0.200, -0.010], score:0.675 slope:-2.71e-03 epsilon:0.28
Met project requirement in 1592 episodes
episode:1593, steps:69, total steps:231735, current:[+0.200, +0.090], score:0.675 slope:-3.28e-03 epsilon:0.28
Met project requirement in 1593 episodes
episode:1594, steps:55, total steps:231790, current:[+0.090, +0.100], score:0.672 slope:-3.79e-03 epsilon:0.28
Met project requirement in 1594 episodes
episode:1595, steps:223, total steps:232013, current:[+0.600, +0.480], score:0.677 slope:-4.18e-03 epsilon:0.28
Met project requirement in 1595 episodes
episode:1596, steps:68, total steps:232081, current:[+0.200, +0.090], score:0.671 slope:-4.39e-03 epsilon:0.28
Met project requirement in 1596 episodes
episode:1597, steps:29, total steps:232110, current:[+0.100, -0.010], score:0.663 slope:-4.59e-03 epsilon:0.28
Met project requirement in 1597 episodes
episode:1598, steps:298, total steps:232408, current:[+0.690, +0.800], score:0.665 slope:-4.55e-03 epsilon:0.28
Met project requirement in 1598 episodes
episode:1599, steps:299, total steps:232707, current:[+0.690, +0.800], score:0.667 slope:-4.51e-03 epsilon:0.28
Met project requirement in 1599 episodes
episode:1600, steps:52, total steps:232759, current:[+0.100, +0.090], score:0.667 slope:-5.19e-03 epsilon:0.28
Met project requirement in 1600 episodes
episode:1601, steps:275, total steps:233034, current:[+0.700, +0.690], score:0.659 slope:-4.67e-03 epsilon:0.28
Met project requirement in 1601 episodes
episode:1602, steps:160, total steps:233194, current:[+0.400, +0.390], score:0.652 slope:-4.55e-03 epsilon:0.28
Met project requirement in 1602 episodes
episode:1603, steps:141, total steps:233335, current:[+0.300, +0.390], score:0.655 slope:-5.04e-03 epsilon:0.28
Met project requirement in 1603 episodes
episode:1604, steps:128, total steps:233463, current:[+0.300, +0.290], score:0.656 slope:-5.53e-03 epsilon:0.28
Met project requirement in 1604 episodes
episode:1605, steps:199, total steps:233662, current:[+0.500, +0.490], score:0.660 slope:-5.96e-03 epsilon:0.27
Met project requirement in 1605 episodes
episode:1606, steps:14, total steps:233676, current:[-0.010, +0.000], score:0.657 slope:-6.57e-03 epsilon:0.27
Met project requirement in 1606 episodes
episode:1607, steps:241, total steps:233917, current:[+0.590, +0.600], score:0.647 slope:-6.03e-03 epsilon:0.27
Met project requirement in 1607 episodes
episode:1608, steps:547, total steps:234464, current:[+1.400, +1.390], score:0.657 slope:-5.73e-03 epsilon:0.27
Met project requirement in 1608 episodes
episode:1609, steps:158, total steps:234622, current:[+0.400, +0.390], score:0.659 slope:-6.16e-03 epsilon:0.27
